driver,custid,location,club_name,starts,wins,avg_start_pos,avg_finish_pos,avg_points,top25pcnt,laps,lapslead,avg_inc,class,irating,ttrating,tot_clubpoints,champpoints
Zachary Hawkins2,1140832,US,N/A,3,0,9,11,8,0,17,0,13.67,R 2.25,-1,-1,0,23
Chris Bradsher2,1179751,US,N/A,2,0,15,19,1,0,2,0,4,R 2.39,-1,-1,0,1
Raymond Mcdavitt,1195727,US,N/A,1,0,7,8,28,0,8,0,12,R 2.48,-1,-1,0,28
Sebastian Martinez6,1205297,CO,N/A,2,0,8,10,7,0,6,0,5,R 2.55,-1,-1,0,13
Alexandre Pigeon,1205446,CA,N/A,10,0,8,9,17,0,58,0,11.5,R 2.14,-1,-1,2,170
William Elder2,1196764,US,N/A,20,0,8,7,16,0,148,0,8.85,R 2.46,-1,-1,0,320
Tommy Lanier,1205855,US,N/A,8,0,8,10,14,0,25,0,13.75,R 1.25,-1,-1,0,109
Sam Spradling,1213434,US,N/A,3,0,9,9,12,0,4,0,7.33,R 2.27,-1,-1,0,37
Adriot Kelmendi,1093115,AL,N/A,1,0,17,18,4,0,11,0,12,R 2.44,-1,-1,0,4
Michael Chavanon,1190215,CH,N/A,4,2,5,4,61,3,32,10,5,R 2.74,-1,-1,0,245
Kasparas Norkus,1196239,LT,N/A,1,0,12,12,0,0,0,0,0,R 2.50,-1,-1,0,0
Ryan Kracun,1197856,US,N/A,1,0,8,2,70,1,8,3,16,R 2.38,-1,-1,0,70
RA Cavanagh,1201021,GB,N/A,5,1,6,5,42,2,34,7,6.8,R 2.62,-1,-1,0,210
Isaac Morales2,343760,US,N/A,7,0,10,11,18,0,56,0,6.14,R 2.62,-1,-1,4,128
Nelda Mcgovern,1148005,US,N/A,2,0,7,6,42,0,17,0,11.5,R 2.38,-1,-1,0,84
Josh Banning,1182751,US,N/A,3,0,9,9,11,0,11,0,9.67,R 2.29,-1,-1,0,32
Paulo Henrique Baptista,1189830,BR,N/A,1,0,2,7,30,0,7,0,14,R 2.43,-1,-1,0,30
Luiz Lago,1190592,BR,N/A,1,0,5,8,22,0,1,0,8,R 2.30,-1,-1,0,22
Caden Helms,1200634,US,N/A,6,0,7,8,16,0,29,0,10.33,R 2.11,-1,-1,0,97
Cj Whalen,1201593,US,N/A,8,0,7,8,17,1,35,6,4.88,R 2.52,-1,-1,0,135
Matias Matusek,1203902,SK,N/A,2,0,10,10,0,0,0,0,0,R 2.42,-1,-1,0,0
Aedan Obrien2,717055,US,N/A,5,2,5,7,41,2,29,19,5.8,R 2.55,-1,-1,0,203
Marcell FÃ¼redi,861744,HU,N/A,2,0,5,7,29,0,15,0,11,R 2.46,-1,-1,0,58
Timo Send,1034024,DE,N/A,3,1,11,8,52,2,30,8,3.33,R 2.63,-1,-1,0,157
Lucas Adorno,1205953,BR,N/A,1,0,6,7,29,0,7,0,9,R 2.47,-1,-1,0,29
Thomas Wilcox8,1206306,GB,N/A,1,0,8,10,0,0,0,0,2,R 2.42,-1,-1,0,0
Andrew Raudabaugh,1203520,US,N/A,2,0,7,7,30,0,18,0,5.5,R 2.55,-1,-1,0,59
Cody Cassel,1204204,CA,N/A,1,0,5,4,53,0,7,0,8,R 2.51,-1,-1,0,53
Bryce Allen7,1205104,US,N/A,2,0,7,9,18,0,13,0,14,R 2.33,-1,-1,0,35
Landon Kidwell,1206480,US,N/A,2,0,10,11,2,0,1,0,7,R 2.27,-1,-1,0,4
Michael Weibel,346779,US,N/A,1,0,8,9,0,0,0,0,6,R 2.38,-1,-1,0,0
Brendan Harrington,451627,AU,N/A,7,1,5,8,23,1,33,7,10.29,R 2.03,-1,-1,0,164
Tyler King8,457218,US,N/A,2,0,8,10,13,0,10,0,16,R 2.24,-1,-1,0,25
Robert Ptok2,1195964,DE,N/A,5,0,6,4,59,4,39,5,5.4,R 2.77,-1,-1,0,294
Tim Sutton2,78192,US,N/A,1,0,18,13,24,0,7,0,6,R 2.53,-1,-1,0,24
Calvin Tomich2,1205506,US,N/A,4,0,7,7,37,0,30,5,6.75,R 2.48,-1,-1,3,146
Nate Bundy,1180649,US,N/A,3,0,15,11,32,0,40,0,9,R 2.54,-1,-1,0,97
Enzo Reveil,1189405,FR,N/A,1,0,11,14,18,0,12,0,25,R 2.27,-1,-1,0,18
Ethin Svoboda,1205646,US,N/A,1,0,10,10,0,0,0,0,0,R 2.48,-1,-1,0,0
Toby Rowe,1189531,AU,N/A,1,0,6,8,17,0,3,0,7,R 2.40,-1,-1,0,17
Patrick Mcinerney2,1189601,US,N/A,10,0,7,7,20,0,78,0,9.1,R 2.35,-1,-1,2,196
Emiel Dubbink,1200953,NL,N/A,1,0,9,2,71,1,8,0,4,R 2.56,-1,-1,0,71
Dakota Shears,1205486,US,N/A,14,1,8,7,22,1,106,3,11.5,R 1.50,-1,-1,24,304
Lewis Wring5,1205927,GB,N/A,1,0,11,12,27,0,14,0,26,R 2.29,-1,-1,0,27
Daniel Thibodeaux,1168220,US,N/A,1,0,10,5,46,0,8,0,11,R 2.44,-1,-1,0,46
Christopher Trillo,1173659,GB,N/A,3,0,11,16,11,0,21,0,10.33,R 2.30,-1,-1,0,33
Alex Graham2,1200169,US,N/A,1,0,9,7,30,0,8,0,6,R 2.53,-1,-1,0,30
Leblanc Julien,888217,CA,N/A,3,0,7,5,47,1,24,0,3.67,R 2.88,-1,-1,0,142
Sjoerd De Vries2,1204561,NL,N/A,2,0,7,11,5,0,5,0,9.5,R 2.34,-1,-1,0,10
Wyatt Hall,904440,US,N/A,1,0,6,11,0,0,0,0,2,R 2.46,-1,-1,0,0
Joonas Hiltunen,1077711,SI,N/A,1,0,11,14,22,0,13,0,11,R 2.48,-1,-1,0,22
Chase Vennemann,1101289,US,N/A,1,0,6,11,7,0,2,0,15,R 2.32,-1,-1,0,7
Rondal Hambrick,1186533,US,N/A,1,0,15,18,4,0,6,0,13,R 2.34,-1,-1,0,4
David Ribeiro6,1202544,PT,N/A,2,0,7,5,44,0,15,0,11,R 2.45,-1,-1,0,87
Joshua Mooring,1203027,US,N/A,2,0,17,18,5,0,3,0,5.5,R 2.35,-1,-1,0,10
Ivan Ivanov25,1204634,UA,N/A,8,0,8,9,11,0,35,0,11.38,R 1.64,-1,-1,0,86
Paulo Carvalho11,1197829,BR,N/A,29,1,6,6,30,3,174,8,6.97,R 2.75,-1,-1,35,859
Cody Bellomy,1201033,US,N/A,6,0,8,8,20,0,29,0,9.33,R 2.21,-1,-1,0,121
Logan Beck2,1183440,US,N/A,1,0,7,10,7,0,1,0,8,R 2.40,-1,-1,0,7
Felipe Sa,1203880,US,N/A,4,0,8,10,10,0,21,0,10.75,R 2.32,-1,-1,0,41
Jared Middleton,296094,US,N/A,1,0,3,11,0,0,0,0,8,R 2.29,-1,-1,0,0
Dima Toropchin,1205421,UZ,N/A,23,3,6,6,31,7,140,27,7.39,R 2.58,-1,-1,34,717
Jonathon Creamer,1205871,US,N/A,4,0,10,9,21,0,26,0,12.25,R 2.26,-1,-1,0,85
Connor Bey,1206424,US,N/A,15,1,7,9,34,3,119,8,9.27,R 2.61,-1,-1,20,510
Joey T Murphy,848813,US,N/A,1,0,6,9,7,0,2,0,11,R 2.28,-1,-1,0,7
Preston Barrett,1203222,US,N/A,3,0,8,9,13,0,6,0,13.33,R 2.11,-1,-1,0,38
Jay Kolacz,1201596,US,N/A,7,0,7,8,12,0,37,0,10.14,R 1.53,-1,-1,2,81
Vlic Chew,1201002,CN,N/A,1,0,10,10,0,0,0,0,0,R 2.50,-1,-1,0,0
Benjiman Scali,1205402,AU,N/A,1,0,8,6,38,0,8,0,12,R 2.45,-1,-1,0,38
Lucas Shirley,1203229,US,N/A,7,0,8,9,13,0,33,0,5.43,R 2.57,-1,-1,0,92
LuÃ­s Santos3,1204038,PT,N/A,15,0,6,6,39,4,99,7,9.73,R 2.09,-1,-1,0,579
Matt Quinney2,522888,CA,N/A,3,0,7,7,25,0,16,0,11,R 2.28,-1,-1,0,74
Alex Thang,1143845,US,N/A,2,0,6,6,28,0,7,0,3.5,R 2.47,-1,-1,0,56
Christopher Morrow2,1203259,US,N/A,16,5,3,5,35,6,109,32,7.81,R 2.66,-1,-1,0,567
Kory Roberts,584496,US,N/A,3,0,8,9,1,0,2,0,4.33,R 2.14,-1,-1,0,4
Greg Brake,749157,US,N/A,4,0,9,8,22,0,24,0,8.75,R 2.58,-1,-1,0,87
Peyton Satiacum,1129326,US,N/A,2,0,10,10,0,0,0,0,0,R 2.50,-1,-1,0,0
Kirk Lewis,1203735,US,N/A,2,0,9,9,22,0,12,0,11.5,R 2.54,-1,-1,0,43
Mathias Savreux,1204152,FR,N/A,3,0,6,9,23,0,17,0,11,R 2.37,-1,-1,0,70
Lucas Dahlgren,1205790,SE,N/A,2,0,10,10,0,0,0,0,0,R 2.47,-1,-1,0,0
Bart Van Samang,958445,BE,N/A,14,1,9,6,23,4,107,6,6.71,R 1.47,-1,-1,52,317
Jordan Thomas9,1203985,GB,N/A,1,0,7,6,33,0,6,0,9,R 2.43,-1,-1,0,33
Cser GergÅ,1205815,HU,N/A,3,0,11,14,8,0,14,0,6.33,R 2.34,-1,-1,0,24
Daniel Oliveira12,883052,BR,N/A,14,1,6,6,32,2,124,11,8.07,R 2.63,-1,-1,0,453
Dade Grajewski,472228,US,N/A,4,0,8,9,9,0,26,0,15.25,R 1.57,-1,-1,0,37
Matej Jeretina,1181818,SI,N/A,1,0,9,4,58,0,8,0,8,R 2.49,-1,-1,0,58
Eli Po,1189736,PL,N/A,13,3,6,6,39,4,85,24,11.54,R 2.31,-1,-1,0,512
KristjÃ¡n Steinarsson Bech,1192289,IS,N/A,36,0,6,6,25,3,235,0,9.89,R 2.23,-1,-1,55,900
Ãlvaro Selma2,1193172,ES,N/A,1,0,11,8,29,0,6,0,11,R 2.42,-1,-1,0,29
Mikhail Khokhlov,1203284,KZ,N/A,1,0,4,10,14,0,6,0,18,R 2.36,-1,-1,0,14
Tom Franken,1203319,NL,N/A,3,0,10,11,6,0,6,0,13.33,R 2.01,-1,-1,0,19
Fernando Fochi,1204624,BR,N/A,4,0,8,10,21,0,27,0,15,R 2.13,-1,-1,0,85
Matthew Hendrix,205168,US,N/A,1,0,13,18,8,0,4,0,14,R 2.33,-1,-1,0,8
James Felix,1014752,US,N/A,1,0,12,13,28,0,10,0,10,R 2.46,-1,-1,0,28
Kyle Johnson33,1040538,US,N/A,1,0,3,9,45,0,14,0,7,R 2.54,-1,-1,0,45
Casey Bailey,1205279,US,N/A,1,0,7,9,15,0,2,0,13,R 2.33,-1,-1,0,15
Will Shook,702425,US,N/A,2,0,9,10,25,0,25,0,9,R 2.32,-1,-1,0,50
Kevin Ferguson5,981513,US,N/A,1,0,8,8,36,0,14,0,5,R 2.39,-1,-1,0,36
Noah Matthews,1183368,US,N/A,6,0,6,4,58,2,51,1,7.5,R 2.78,-1,-1,0,348
Chase Kinney,1204469,US,N/A,34,1,6,7,18,4,201,12,10.94,R 1.76,-1,-1,0,612
Iban Moueix,1203063,CA,N/A,3,0,8,6,38,0,20,0,8,R 2.46,-1,-1,4,114
David Xillor2,1205074,ES,N/A,1,0,6,8,23,0,8,0,3,R 2.60,-1,-1,0,23
Liu Mingchen,1206226,CN,N/A,2,0,8,8,18,0,7,0,6.5,R 2.39,-1,-1,0,35
Tyler Westfall,926787,US,N/A,1,0,10,12,0,0,0,0,8,R 2.38,-1,-1,0,0
Norbert Kazai,1204144,HU,N/A,4,0,7,8,22,0,19,0,7.25,R 2.36,-1,-1,0,86
Reece Timperley2,1130511,GB,N/A,2,0,14,13,27,0,19,0,14.5,R 2.30,-1,-1,0,53
Harrison Burton2,1173842,US,N/A,1,0,5,17,0,0,0,0,2,R 2.48,-1,-1,0,0
Gabor Herget,1181351,PT,N/A,10,0,5,8,29,0,57,0,9.5,R 2.28,-1,-1,0,285
JosÃ© Ruivo,1202396,PT,N/A,1,0,6,6,38,0,8,0,7,R 2.50,-1,-1,0,38
Logan Zaleski,1203836,US,N/A,2,0,7,9,18,0,7,0,6,R 2.44,-1,-1,0,35
Mateo Sosa,1205160,CO,N/A,5,0,8,6,42,2,41,0,9.8,R 2.40,-1,-1,0,208
Dennis Cropper,417761,US,N/A,1,0,9,9,0,0,0,0,0,R 1.50,-1,-1,0,0
Emily Budke,1072968,US,N/A,7,0,7,9,12,0,12,0,3.57,R 2.21,-1,-1,0,83
Evan Walbert2,1048482,US,N/A,28,0,10,11,12,0,183,0,10.18,R 1.51,-1,-1,0,348
Mason Harr,1169554,US,N/A,1,0,10,10,0,0,0,0,0,R 2.50,-1,-1,0,0
Ammar Alali,1203964,AE,N/A,1,0,5,9,15,0,4,0,9,R 2.39,-1,-1,0,15
Liam Millar2,1205381,NZ,N/A,44,2,5,7,19,6,253,36,9.5,R 1.59,-1,-1,0,834
William Stephenson5,1068042,GB,N/A,4,1,2,7,52,1,54,22,9.5,R 2.49,-1,-1,4,209
Sebastian DÃ¶pp2,1169708,DE,N/A,2,0,17,17,11,0,4,0,7.5,R 2.33,-1,-1,0,21
Jovino Seguin Escobar,1171066,ES,N/A,1,0,9,12,3,0,3,0,16,R 2.30,-1,-1,0,3
Christian Simon,1186911,DE,N/A,1,0,11,11,0,0,0,0,0,R 2.50,-1,-1,0,0
Edson Salvio Correia2,1193124,BR,N/A,5,2,5,2,74,4,40,11,5.6,R 2.77,-1,-1,0,368
Kuba Kalbarczyk,1206403,PL,N/A,3,1,6,5,61,1,45,3,6,R 2.68,-1,-1,0,183
Ryan Gendreau,225811,US,N/A,1,0,9,9,15,0,6,0,14,R 2.36,-1,-1,0,15
Paul Hastings5,240425,GB,N/A,1,1,5,1,77,1,7,2,2,R 2.60,-1,-1,0,77
Carlos Marquez4,1202213,US,N/A,3,0,8,9,10,0,8,0,9.33,R 2.11,-1,-1,0,29
Jaylen Ridenhour,1204844,US,N/A,2,0,10,12,2,0,3,0,7,R 2.29,-1,-1,0,3
Lorenzo Ciampolini,1205984,IT,N/A,15,2,6,6,46,5,108,18,5.33,R 2.95,-1,-1,0,697
Marcel Granitz,769657,AT,N/A,2,0,6,5,44,0,15,0,7,R 2.57,-1,-1,0,88
Daniel Eccleston,1201769,US,N/A,2,0,10,11,0,0,0,0,0,R 2.48,-1,-1,0,0
Caleb Davison,1204727,US,N/A,2,2,3,1,73,2,15,13,3,R 2.64,-1,-1,6,146
Darcy Smith,1205379,AU,N/A,19,2,6,6,34,5,131,23,8.26,R 2.47,-1,-1,31,642
Eric McCollum,593708,US,N/A,2,0,8,9,18,0,8,0,16.5,R 2.22,-1,-1,0,35
Dominic Donato,837794,US,N/A,2,0,9,9,12,0,7,0,5,R 2.50,-1,-1,0,23
Gardner Sanborn,1115089,US,N/A,12,1,4,6,50,4,115,1,8.92,R 2.83,-1,-1,0,598
Tyler Oestreich2,463851,US,N/A,9,1,5,7,15,2,44,9,7.44,R 2.19,-1,-1,11,133
Jakub JargiÅo,1194465,PL,N/A,1,0,7,8,22,0,4,0,17,R 2.33,-1,-1,0,22
Markus Meges,1205775,DE,N/A,2,0,8,9,23,0,10,0,7.5,R 2.43,-1,-1,0,46
Manfred Weigel,754599,DE,N/A,2,0,6,7,11,0,7,0,5,R 2.33,-1,-1,0,22
Adrian Rivera2,1205221,US,N/A,1,0,9,9,0,0,0,0,0,R 2.50,-1,-1,0,0
Maxim Ivanov2,1199857,BG,N/A,12,0,5,6,38,1,94,5,6.58,R 2.98,-1,-1,9,454
Ivan Ruggieri,1203120,IT,N/A,8,0,8,7,33,1,45,0,5.25,R 2.57,-1,-1,0,267
Marlon Just,1195839,DE,N/A,3,0,6,6,40,1,17,1,11.33,R 2.35,-1,-1,0,119
Thomas Enger,1201158,US,N/A,2,0,7,10,4,0,3,0,3,R 2.43,-1,-1,0,8
Travis Hoffman2,1203793,US,N/A,1,0,10,9,0,0,0,0,0,R 2.49,-1,-1,0,0
Ryan J Munoz,336774,US,N/A,4,1,7,4,23,1,31,5,5.75,R 2.41,-1,-1,0,92
Jim Holtgreven,1158105,US,N/A,4,0,7,7,27,0,26,0,6.25,R 2.49,-1,-1,4,108
Mitchell Faught2,1019832,US,N/A,1,0,15,19,4,0,3,0,8,R 2.38,-1,-1,0,4
Anthony Henderson6,1204976,US,N/A,1,0,6,10,4,0,3,0,17,R 2.25,-1,-1,0,4
Tyler Henderson4,1205358,US,N/A,1,0,7,8,16,0,5,0,17,R 2.29,-1,-1,0,16
Joseph Hussar,1206041,US,N/A,10,0,6,7,29,3,55,2,7.5,R 2.56,-1,-1,19,289
Roby Bommarito,1204790,IT,N/A,2,0,9,12,0,0,0,0,2.5,R 2.34,-1,-1,0,0
Ege Berkay Sezer,812588,TR,N/A,3,0,4,8,22,0,13,0,9,R 2.40,-1,-1,0,67
Tyler Miller15,911913,US,N/A,1,0,7,7,31,0,7,0,12,R 2.36,-1,-1,0,31
Ian Pring,1136813,GB,N/A,7,1,5,5,46,2,59,14,3.86,R 2.93,-1,-1,9,321
Clark Recinos Paano,1151446,US,N/A,35,2,6,5,37,7,225,27,8.74,R 2.63,-1,-1,45,1280
Ross Logan2,1205113,GB,N/A,3,0,10,6,57,2,45,3,7,R 2.64,-1,-1,0,171
Stievet Maxime,1205518,FR,N/A,17,0,6,7,22,2,96,0,8.94,R 2.69,-1,-1,4,368
Carrie Durand,720949,US,N/A,1,0,8,8,23,0,5,0,12,R 2.38,-1,-1,0,23
Jase Smith,766608,US,N/A,1,0,10,14,18,0,6,0,11,R 2.40,-1,-1,0,18
Dan Mumford,958690,AU,N/A,6,0,8,8,14,0,34,0,10.83,R 1.51,-1,-1,0,85
Noel Johansson2,1198322,SE,N/A,8,0,11,11,32,2,54,4,12.75,R 2.53,-1,-1,32,253
Robert Hartway,1128437,US,N/A,2,0,4,7,32,0,13,0,6.5,R 2.51,-1,-1,0,64
Pedro Reis9,1189307,PT,N/A,5,0,10,11,18,0,25,0,14.8,R 1.54,-1,-1,0,90
Christopher Lord2,1197319,US,N/A,9,0,8,7,33,0,67,0,9.78,R 2.33,-1,-1,1,294
Samuel Thompson7,1205363,US,N/A,1,0,5,9,8,0,6,0,9,R 2.45,-1,-1,0,8
Tyler Allen15,1205367,US,N/A,3,0,12,9,34,0,26,0,6.67,R 2.51,-1,-1,0,103
Devin Verry,1204947,US,N/A,1,0,2,13,17,0,14,0,5,R 2.58,-1,-1,0,17
Quentin Cariou,29492,FR,N/A,4,0,5,8,25,0,24,0,6.25,R 2.77,-1,-1,0,100
Emanoel Belli,1203150,BR,N/A,6,0,6,8,22,0,36,0,9.67,R 2.51,-1,-1,0,130
Tian Tao,1205302,CN,N/A,2,0,5,7,25,0,13,0,12.5,R 2.33,-1,-1,0,50
Jacob Creech,332162,US,N/A,1,0,9,9,0,0,0,0,0,R 2.48,-1,-1,0,0
Maciej Zentor,885939,PL,N/A,33,1,7,6,34,9,224,4,9.58,R 2.51,-1,-1,29,1134
Joshua Blunt2,1124840,US,N/A,4,0,5,8,13,0,27,0,12.5,R 2.23,-1,-1,0,51
Mateusz Suchodolski,1198618,PL,N/A,1,0,10,16,8,0,7,0,9,R 2.40,-1,-1,0,8
Ian Laurence Brown,1202767,NL,N/A,12,2,8,6,55,5,74,11,5.58,R 2.58,-1,-1,0,664
Vin Orl,1197263,PL,N/A,1,0,11,11,0,0,0,0,0,R 2.49,-1,-1,0,0
Nate Spurr,1201668,US,N/A,1,0,12,12,0,0,0,0,0,R 2.43,-1,-1,0,0
Ethan Connolly2,1203408,US,N/A,1,0,9,10,14,0,2,0,11,R 2.36,-1,-1,0,14
Taylor Mcgranahan,1204709,US,N/A,2,0,6,8,23,0,8,0,5.5,R 2.44,-1,-1,0,46
Chad Perdue,1135595,US,N/A,16,0,8,7,33,4,132,9,6.94,R 2.58,-1,-1,8,531
Mitchell Pope,1155443,US,N/A,4,0,5,9,27,1,23,2,8.75,R 2.50,-1,-1,0,108
Wing Hung Ho2,1200802,US,N/A,4,0,6,8,13,0,16,0,5,R 2.47,-1,-1,0,53
Justin Kan2,1201039,CA,N/A,2,0,9,5,52,0,14,0,6.5,R 2.52,-1,-1,0,104
Eric Phillips5,1203235,US,N/A,7,0,6,9,16,0,36,0,9.29,R 2.45,-1,-1,0,110
Dutch Goodman,1126944,US,N/A,2,0,6,8,26,0,14,0,16,R 2.22,-1,-1,0,51
Alex Brown14,1135276,US,N/A,5,0,5,6,34,1,32,6,4.8,R 2.70,-1,-1,0,170
RaÃºl Ferrer GalÃ¡n,1195456,ES,N/A,46,3,4,6,36,4,317,16,8.09,R 2.71,-1,-1,44,1676
Holden Syverson2,1196523,US,N/A,24,0,6,6,30,5,169,4,7.33,R 2.76,-1,-1,46,708
Lucas Jackson2,1201431,CA,N/A,6,0,10,11,0,0,0,0,1.33,R 2.35,-1,-1,0,0
Trimon Sander,1202763,GB,N/A,2,0,10,8,28,0,8,0,7.5,R 2.40,-1,-1,0,56
JosÃ© Sorrilha,1204671,PT,N/A,7,0,6,6,35,1,47,0,8,R 2.53,-1,-1,7,248
Jett Nunley,535388,US,N/A,3,0,6,8,7,0,10,0,6.33,R 2.35,-1,-1,0,20
Langston Fetty,844024,US,N/A,1,0,7,10,7,0,1,0,15,R 2.29,-1,-1,0,7
Brilee Putnam,872199,US,N/A,2,0,13,14,0,0,0,0,4,R 2.09,-1,-1,0,0
Juan Jose Paramo Riestra,926658,US,N/A,2,0,13,16,0,0,0,0,2,R 1.29,-1,-1,0,0
Vinny Skinner,1111999,US,N/A,15,1,10,10,18,1,87,12,8.13,R 1.31,-1,-1,0,275
Bailey Brannan,1133518,US,N/A,4,0,10,9,29,0,38,0,6,R 2.74,-1,-1,0,114
Ramon Nunezmorales,1182369,US,N/A,4,0,10,12,26,0,30,0,6.25,R 2.45,-1,-1,0,102
Eric Lu,1196551,US,N/A,1,0,8,8,22,0,2,0,8,R 2.39,-1,-1,0,22
Victor Baoukov,755472,CA,N/A,16,0,9,8,30,1,89,0,7,R 2.61,-1,-1,0,472
Kyle Campbell6,954448,US,N/A,3,0,10,12,7,0,12,0,11.33,R 2.10,-1,-1,0,21
Joby Kavis,1092990,US,N/A,1,0,19,19,0,0,0,0,0,R 2.48,-1,-1,0,0
Daniel Fong,1204618,US,N/A,3,0,5,9,11,0,8,0,11,R 2.12,-1,-1,0,34
Garrett Hartman,276121,US,N/A,1,0,6,8,22,0,6,0,18,R 2.34,-1,-1,0,22
Daniel Deyoung,939131,US,N/A,15,0,8,8,11,0,72,0,10.6,R 1.61,-1,-1,0,159
Justin Crompton,1203947,US,N/A,2,0,9,9,28,0,13,0,8,R 2.39,-1,-1,0,55
Thomas Newman9,1043653,GB,N/A,2,0,12,16,9,0,3,0,7,R 2.25,-1,-1,0,18
Carsten Blum2,1114904,DE,N/A,4,0,3,9,40,1,34,0,5.5,R 2.90,-1,-1,4,159
Michael Balmes,1149688,DE,N/A,1,0,5,3,64,1,7,0,1,R 2.61,-1,-1,0,64
Dwayne Tucker,1143067,US,N/A,2,0,8,10,0,0,0,0,3,R 2.30,-1,-1,0,0
Tobi Adams4,1182858,AU,N/A,11,0,8,9,13,0,42,0,10.73,R 1.44,-1,-1,0,144
Marek Å»urawski,1205445,PL,N/A,6,0,8,9,11,0,22,0,13.5,R 1.58,-1,-1,3,65
Nate Newell,1111548,US,N/A,5,0,7,9,11,0,11,0,4.2,R 2.36,-1,-1,0,54
Jerry Samountry,1193209,US,N/A,1,0,7,8,21,0,7,0,10,R 2.49,-1,-1,0,21
Alex Bowen3,900396,US,N/A,17,2,4,6,43,3,191,31,7.65,R 2.86,-1,-1,16,730
Terry Baker,1200295,CA,N/A,2,0,9,13,8,0,2,0,14,R 2.14,-1,-1,0,15
Ty Myers,1202949,US,N/A,5,0,7,9,11,0,11,0,8.6,R 2.02,-1,-1,0,57
Basile Deffontaines,1204589,FR,N/A,1,0,8,7,31,0,4,0,17,R 2.32,-1,-1,0,31
Wyatt Mahy,1204060,US,N/A,3,0,8,12,10,0,12,0,12,R 2.19,-1,-1,0,31
Nathan Scown2,1204958,AU,N/A,2,0,4,4,59,1,15,0,8,R 2.56,-1,-1,0,117
Ales Aranburu,1205517,ES,N/A,26,0,6,9,10,0,99,0,8.46,R 2.49,-1,-1,0,265
Simeon Gothi,915651,ZA,N/A,2,0,5,9,8,0,3,0,6.5,R 2.40,-1,-1,0,16
Martin James4,1119995,GB,N/A,2,0,5,10,11,0,4,0,13,R 2.17,-1,-1,0,22
Marcos Moreira3,1205538,BR,N/A,1,0,18,18,0,0,0,0,0,R 2.50,-1,-1,0,0
Andrew Trammell2,905484,US,N/A,1,0,9,10,7,0,3,0,17,R 2.27,-1,-1,0,7
Max-Ole Schmilewski,1178127,DE,N/A,7,0,6,5,47,3,82,0,8.71,R 2.69,-1,-1,0,327
Noah Abbott,906271,US,N/A,9,1,7,6,12,1,39,2,6.67,R 2.19,-1,-1,0,111
Simarjeet Singh,997729,US,N/A,31,0,6,6,16,4,158,5,8.9,R 1.53,-1,-1,0,506
Pierre Muchembled,1191903,FR,N/A,1,0,7,11,3,0,1,0,17,R 2.24,-1,-1,0,3
Hatvani KrisztiÃ¡n,1200839,HU,N/A,7,0,8,7,36,3,34,6,8.86,R 2.87,-1,-1,0,249
Orgiluun Munkhmandal,1203971,DE,N/A,1,0,8,10,7,0,2,0,9,R 2.38,-1,-1,0,7
Rodney Thomas3,1189732,US,N/A,2,0,13,16,10,0,13,0,6.5,R 2.35,-1,-1,0,20
Tyler Fearon,1193732,US,N/A,1,0,11,17,8,0,9,0,17,R 2.35,-1,-1,0,8
Luis J. Beilicke,1054078,SE,N/A,1,1,1,1,57,1,15,15,0,R 2.69,-1,-1,0,57
Andre Forrest,1177708,NZ,N/A,5,0,5,6,26,0,37,0,13.2,R 2.18,-1,-1,0,131
David Tamburro,1185009,US,N/A,7,0,11,14,12,0,38,0,8.29,R 2.15,-1,-1,0,86
Estefano Chavez2,1200162,EC,N/A,2,0,6,6,38,0,15,0,11,R 2.47,-1,-1,0,75
Christopher Obrien4,1204194,US,N/A,4,0,5,6,37,1,23,0,9.5,R 2.41,-1,-1,7,146
Daniel Clark20,1204220,US,N/A,1,0,4,5,46,0,8,0,11,R 2.47,-1,-1,0,46
Elias Strain,1204743,US,N/A,2,0,11,11,0,0,0,0,0,R 2.44,-1,-1,0,0
Patricio Garcia4,1204842,US,N/A,4,1,5,4,55,2,30,9,7.25,R 2.62,-1,-1,0,219
Luciano Solis Cianciarelli,815900,AR,N/A,3,0,6,2,71,3,28,0,6.33,R 2.59,-1,-1,0,213
Bobby Nicholls,153037,US,N/A,1,1,1,1,78,1,8,8,1,R 2.65,-1,-1,0,78
Cory Klumper,465028,US,N/A,1,0,10,11,0,0,0,0,0,R 2.56,-1,-1,0,0
Valkra Performance2,1206217,NL,N/A,6,1,8,7,45,3,60,8,9,R 2.47,-1,-1,0,270
Francis Laniel,1205777,CA,N/A,1,0,6,11,3,0,7,0,12,R 2.41,-1,-1,0,3
Tim Verstraete,1196592,BE,N/A,3,0,5,5,41,1,22,0,11,R 2.39,-1,-1,0,122
Aitor Paramo,1158250,ES,N/A,4,0,7,9,20,0,22,0,9,R 2.38,-1,-1,0,78
Ednil Filho,1198388,BR,N/A,4,0,7,8,8,0,10,0,8.25,R 2.20,-1,-1,0,33
Daniel J Hodgson,635349,AU,N/A,48,1,8,7,21,2,299,2,9.52,R 2.80,-1,-1,13,1005
Lucas Allen3,855025,US,N/A,1,0,9,9,0,0,0,0,0,R 2.15,-1,-1,0,0
Terry Swift,897259,US,N/A,27,2,9,9,12,3,84,10,5.19,R 2.15,-1,-1,0,318
Chris MK Chan,1191676,HK,N/A,1,0,13,14,14,0,10,0,16,R 2.36,-1,-1,0,14
